season,round,constructorRef,constructorId,raceId,points_after_race,wins_after_race,position_after_race,positionText,constructorStandingsId,points,wins,position
1975,6,lola,26,581,0.0,0,15,15,22532,0.0,0.0,14.0
1975,6,fittipaldi,56,581,0.0,0,16,16,22541,0.0,0.0,15.0
1975,6,ensign,57,581,0.0,0,17,17,22547,0.0,0.0,17.0
1975,7,ferrari,6,582,35.0,3,1,1,22705,26.0,2.0,3.0
1975,7,brabham,34,582,33.0,1,2,2,22706,29.0,1.0,1.0
1975,7,mclaren,1,582,26.5,2,3,3,22708,26.5,2.0,2.0
1975,7,tyrrell,25,582,19.0,1,4,4,22704,19.0,1.0,4.0
1975,7,hesketh,64,582,7.0,0,5,5,22707,7.0,0.0,5.0
1975,7,team_lotus,32,582,6.0,0,6,6,22702,6.0,0.0,6.0
1975,7,parnelli,73,582,3.0,0,7,7,22712,0.0,0.0,11.0
1975,7,shadow-ford,202,582,2.5,0,8,8,22699,2.5,0.0,7.0
1975,7,penske,67,582,2.0,0,9,9,22703,0.0,0.0,9.0
1975,7,march,37,582,1.0,0,10,10,22701,1.0,0.0,8.0
1975,7,hill,75,582,1.0,0,11,11,22714,0.0,0.0,12.0
1975,7,williams,3,582,0.0,0,12,12,22710,0.0,0.0,10.0
1975,7,surtees,63,582,0.0,0,13,13,22711,0.0,0.0,13.0
1975,7,brm,66,582,0.0,0,14,14,22713,0.0,0.0,14.0
1975,7,lola,26,582,0.0,0,15,15,22700,0.0,0.0,15.0
1975,7,fittipaldi,56,582,0.0,0,16,16,22709,0.0,0.0,16.0
1975,7,ensign,57,582,0.0,0,17,17,22715,0.0,0.0,17.0
1975,8,ferrari,6,583,41.0,3,1,1,22722,35.0,3.0,1.0
1975,8,brabham,34,583,36.0,1,2,2,22723,33.0,1.0,2.0
1975,8,mclaren,1,583,26.5,2,3,3,22725,26.5,2.0,3.0
1975,8,tyrrell,25,583,19.0,1,4,4,22721,19.0,1.0,4.0
1975,8,hesketh,64,583,16.0,1,5,5,22724,7.0,0.0,5.0
1975,8,team_lotus,32,583,6.0,0,6,6,22719,6.0,0.0,6.0
1975,8,shadow-ford,202,583,3.5,0,7,7,22716,2.5,0.0,8.0
1975,8,parnelli,73,583,3.0,0,8,8,22729,3.0,0.0,7.0
1975,8,penske,67,583,2.0,0,9,9,22720,2.0,0.0,9.0
1975,8,march,37,583,1.0,0,10,10,22718,1.0,0.0,10.0
1975,8,hill,75,583,1.0,0,11,11,22731,1.0,0.0,11.0
1975,8,williams,3,583,0.0,0,12,12,22727,0.0,0.0,12.0
1975,8,surtees,63,583,0.0,0,13,13,22728,0.0,0.0,13.0
1975,8,brm,66,583,0.0,0,14,14,22730,0.0,0.0,14.0
1975,8,lola,26,583,0.0,0,15,15,22717,0.0,0.0,15.0
1975,8,ensign,57,583,0.0,0,16,16,22732,0.0,0.0,17.0
1975,8,fittipaldi,56,583,0.0,0,17,17,22726,0.0,0.0,16.0
1975,8,maki,74,583,0.0,0,18,18,22733,0.0,0.0,0.0
1975,9,ferrari,6,584,50.0,4,1,1,22740,41.0,3.0,1.0
1975,9,brabham,34,584,36.0,1,2,2,22741,36.0,1.0,2.0
1975,9,mclaren,1,584,30.5,2,3,3,22743,26.5,2.0,3.0
1975,9,hesketh,64,584,22.0,1,4,4,22742,16.0,1.0,5.0
1975,9,tyrrell,25,584,20.0,1,5,5,22739,19.0,1.0,4.0
1975,9,team_lotus,32,584,6.0,0,6,6,22737,6.0,0.0,6.0
1975,9,parnelli,73,584,5.0,0,7,7,22747,3.0,0.0,8.0
1975,9,shadow-ford,202,584,3.5,0,8,8,22734,3.5,0.0,7.0
1975,9,penske,67,584,2.0,0,9,9,22738,2.0,0.0,9.0
1975,9,march,37,584,1.0,0,10,10,22736,1.0,0.0,10.0
1975,9,hill,75,584,1.0,0,11,11,22749,1.0,0.0,11.0
1975,9,williams,3,584,0.0,0,12,12,22745,0.0,0.0,12.0
1975,9,surtees,63,584,0.0,0,13,13,22746,0.0,0.0,13.0
1975,9,brm,66,584,0.0,0,14,14,22748,0.0,0.0,14.0
1975,9,lola,26,584,0.0,0,15,15,22735,0.0,0.0,15.0
1975,9,ensign,57,584,0.0,0,16,16,22750,0.0,0.0,16.0
1975,9,fittipaldi,56,584,0.0,0,17,17,22744,0.0,0.0,17.0
1975,9,maki,74,584,0.0,0,18,18,22751,0.0,0.0,18.0
1975,10,ferrari,6,585,50.0,4,1,1,22758,50.0,4.0,1.0
1975,10,brabham,34,585,42.0,1,2,2,22759,36.0,1.0,2.0
1975,10,mclaren,1,585,39.5,3,3,3,22761,30.5,2.0,3.0
1975,10,hesketh,64,585,25.0,1,4,4,22760,22.0,1.0,4.0
1975,10,tyrrell,25,585,24.0,1,5,5,22757,20.0,1.0,5.0
1975,10,team_lotus,32,585,6.0,0,6,6,22755,6.0,0.0,6.0
1975,10,parnelli,73,585,5.0,0,7,7,22765,5.0,0.0,7.0
1975,10,shadow-ford,202,585,3.5,0,8,8,22752,3.5,0.0,8.0
1975,10,march,37,585,3.0,0,9,9,22754,1.0,0.0,10.0
1975,10,penske,67,585,2.0,0,10,10,22756,2.0,0.0,9.0
1975,10,hill,75,585,1.0,0,11,11,22767,1.0,0.0,11.0
1975,10,williams,3,585,0.0,0,12,12,22763,0.0,0.0,12.0
1975,10,surtees,63,585,0.0,0,13,13,22764,0.0,0.0,13.0
1975,10,brm,66,585,0.0,0,14,14,22766,0.0,0.0,14.0
1975,10,lola,26,585,0.0,0,15,15,22753,0.0,0.0,15.0
1975,10,ensign,57,585,0.0,0,16,16,22768,0.0,0.0,16.0
1975,10,fittipaldi,56,585,0.0,0,17,17,22762,0.0,0.0,17.0
1975,10,lyncar,76,585,0.0,0,18,18,22769,0.0,0.0,0.0
1975,10,maki,74,585,0.0,0,19,19,22770,0.0,0.0,18.0
1975,11,ferrari,6,586,54.0,4,1,1,22777,50.0,4.0,1.0
1975,11,brabham,34,586,51.0,2,2,2,22778,42.0,1.0,2.0
1975,11,mclaren,1,586,39.5,3,3,3,22780,39.5,3.0,3.0
1975,11,hesketh,64,586,25.0,1,4,4,22779,25.0,1.0,4.0
1975,11,tyrrell,25,586,24.0,1,5,5,22776,24.0,1.0,5.0
1975,11,shadow-ford,202,586,6.5,0,6,6,22771,3.5,0.0,8.0
1975,11,team_lotus,32,586,6.0,0,7,7,22774,6.0,0.0,6.0
1975,11,williams,3,586,6.0,0,8,8,22782,0.0,0.0,12.0
1975,11,parnelli,73,586,5.0,0,9,9,22784,5.0,0.0,7.0
1975,11,march,37,586,3.0,0,10,10,22773,3.0,0.0,9.0
1975,11,hill,75,586,3.0,0,11,11,22786,1.0,0.0,11.0
1975,11,penske,67,586,2.0,0,12,12,22775,2.0,0.0,10.0
1975,11,ensign,57,586,1.0,0,13,13,22787,0.0,0.0,16.0
1975,11,surtees,63,586,0.0,0,14,14,22783,0.0,0.0,13.0
1975,11,brm,66,586,0.0,0,15,15,22785,0.0,0.0,14.0
1975,11,lola,26,586,0.0,0,16,16,22772,0.0,0.0,15.0
1975,11,fittipaldi,56,586,0.0,0,17,17,22781,0.0,0.0,17.0
1975,11,lyncar,76,586,0.0,0,18,18,22788,0.0,0.0,18.0
1975,11,maki,74,586,0.0,0,19,19,22789,0.0,0.0,19.0
1975,12,ferrari,6,587,54.5,4,1,1,22796,54.0,4.0,1.0
1975,12,brabham,34,587,51.0,2,2,2,22797,51.0,2.0,2.0
1975,12,mclaren,1,587,41.0,3,3,3,22799,39.5,3.0,3.0
1975,12,hesketh,64,587,28.0,1,4,4,22798,25.0,1.0,4.0
1975,12,tyrrell,25,587,24.0,1,5,5,22795,24.0,1.0,5.0
1975,12,shadow-ford,202,587,8.5,0,6,6,22790,6.5,0.0,6.0
1975,12,march,37,587,7.5,1,7,7,22792,3.0,0.0,10.0
1975,12,team_lotus,32,587,7.0,0,8,8,22793,6.0,0.0,7.0
1975,12,williams,3,587,6.0,0,9,9,22801,6.0,0.0,8.0
1975,12,parnelli,73,587,5.0,0,10,10,22803,5.0,0.0,9.0
1975,12,hill,75,587,3.0,0,11,11,22805,3.0,0.0,11.0
1975,12,penske,67,587,2.0,0,12,12,22794,2.0,0.0,12.0
1975,12,ensign,57,587,1.0,0,13,13,22806,1.0,0.0,13.0
1975,12,surtees,63,587,0.0,0,14,14,22802,0.0,0.0,14.0
1975,12,brm,66,587,0.0,0,15,15,22804,0.0,0.0,15.0
1975,12,lola,26,587,0.0,0,16,16,22791,0.0,0.0,16.0
1975,12,fittipaldi,56,587,0.0,0,17,17,22800,0.0,0.0,17.0
1975,12,lyncar,76,587,0.0,0,18,18,22807,0.0,0.0,18.0
1975,12,shadow-matra,203,587,0.0,0,19,19,22808,0.0,0.0,0.0
1975,12,maki,74,587,0.0,0,20,20,22809,0.0,0.0,19.0
1975,13,ferrari,6,588,63.5,5,1,1,22816,54.5,4.0,1.0
1975,13,brabham,34,588,54.0,2,2,2,22817,51.0,2.0,2.0
1975,13,mclaren,1,588,47.0,3,3,3,22819,41.0,3.0,3.0
1975,13,hesketh,64,588,30.0,1,4,4,22818,28.0,1.0,4.0
1975,13,tyrrell,25,588,24.0,1,5,5,22815,24.0,1.0,5.0
1975,13,shadow-ford,202,588,9.5,0,6,6,22810,8.5,0.0,6.0
1975,13,march,37,588,7.5,1,7,7,22812,7.5,1.0,7.0
1975,13,team_lotus,32,588,7.0,0,8,8,22813,7.0,0.0,8.0
1975,13,williams,3,588,6.0,0,9,9,22821,6.0,0.0,9.0
1975,13,parnelli,73,588,5.0,0,10,10,22823,5.0,0.0,10.0
1975,13,hill,75,588,3.0,0,11,11,22825,3.0,0.0,11.0
1975,13,penske,67,588,2.0,0,12,12,22814,2.0,0.0,12.0
1975,13,ensign,57,588,1.0,0,13,13,22826,1.0,0.0,13.0
1975,13,surtees,63,588,0.0,0,14,14,22822,0.0,0.0,14.0
1975,13,brm,66,588,0.0,0,15,15,22824,0.0,0.0,15.0
1975,13,lola,26,588,0.0,0,16,16,22811,0.0,0.0,16.0
1975,13,fittipaldi,56,588,0.0,0,17,17,22820,0.0,0.0,17.0
1975,13,lyncar,76,588,0.0,0,18,18,22827,0.0,0.0,18.0
1975,13,shadow-matra,203,588,0.0,0,19,19,22828,0.0,0.0,19.0
1975,13,maki,74,588,0.0,0,20,20,22829,0.0,0.0,20.0
1975,14,ferrari,6,589,72.5,6,1,1,22836,63.5,5.0,1.0
1975,14,brabham,34,589,54.0,2,2,2,22837,54.0,2.0,2.0
1975,14,mclaren,1,589,53.0,3,3,3,22839,47.0,3.0,3.0
1975,14,hesketh,64,589,33.0,1,4,4,22838,30.0,1.0,4.0
1975,14,tyrrell,25,589,25.0,1,5,5,22835,24.0,1.0,5.0
1975,14,shadow-ford,202,589,9.5,0,6,6,22830,9.5,0.0,6.0
1975,14,team_lotus,32,589,9.0,0,7,7,22833,7.0,0.0,8.0
1975,14,march,37,589,7.5,1,8,8,22832,7.5,1.0,7.0
1975,14,williams,3,589,6.0,0,9,9,22841,6.0,0.0,9.0
1975,14,parnelli,73,589,5.0,0,10,10,22843,5.0,0.0,10.0
1975,14,hill,75,589,3.0,0,11,11,22845,3.0,0.0,11.0
1975,14,penske,67,589,2.0,0,12,12,22834,2.0,0.0,12.0
1975,14,ensign,57,589,1.0,0,13,13,22846,1.0,0.0,13.0
1975,14,surtees,63,589,0.0,0,14,14,22842,0.0,0.0,14.0
1975,14,brm,66,589,0.0,0,15,15,22844,0.0,0.0,15.0
1975,14,fittipaldi,56,589,0.0,0,16,16,22840,0.0,0.0,17.0
1975,14,lola,26,589,0.0,0,17,17,22831,0.0,0.0,16.0
1975,14,lyncar,76,589,0.0,0,18,18,22847,0.0,0.0,18.0
1975,14,shadow-matra,203,589,0.0,0,19,19,22848,0.0,0.0,19.0
1975,14,maki,74,589,0.0,0,20,20,22849,0.0,0.0,20.0
1976,1,ferrari,6,560,9.0,1,1,1,22850,0.0,0.0,0.0
1976,1,tyrrell,25,560,6.0,0,2,2,22851,0.0,0.0,0.0
1976,1,shadow,58,560,4.0,0,3,3,22852,0.0,0.0,0.0
1976,1,march,37,560,3.0,0,4,4,22853,0.0,0.0,0.0
1976,1,mclaren,1,560,1.0,0,5,5,22854,0.0,0.0,0.0
1976,1,wolf,59,560,0.0,0,6,6,22855,0.0,0.0,0.0
1976,1,williams,3,560,0.0,0,7,7,22856,0.0,0.0,0.0
1976,1,brabham-alfa_romeo,204,560,0.0,0,8,8,22857,0.0,0.0,0.0
1976,1,fittipaldi,56,560,0.0,0,9,9,22858,0.0,0.0,0.0
1976,1,ligier,27,560,0.0,0,10,10,22859,0.0,0.0,0.0
1976,1,team_lotus,32,560,0.0,0,11,11,22860,0.0,0.0,0.0
1976,1,penske,67,560,0.0,0,12,12,22861,0.0,0.0,0.0
1976,1,brm,66,560,0.0,0,13,13,22862,0.0,0.0,0.0
1976,2,ferrari,6,561,18.0,2,1,1,22863,9.0,1.0,1.0
1976,2,tyrrell,25,561,9.0,0,2,2,22864,6.0,0.0,2.0
1976,2,mclaren,1,561,7.0,0,3,3,22867,1.0,0.0,5.0
1976,2,shadow,58,561,4.0,0,4,4,22865,4.0,0.0,3.0
1976,2,march,37,561,3.0,0,5,5,22866,3.0,0.0,4.0
1976,2,penske,67,561,2.0,0,6,6,22874,0.0,0.0,12.0
1976,2,parnelli,73,561,1.0,0,7,7,22876,0.0,0.0,0.0
1976,2,wolf,59,561,0.0,0,8,8,22868,0.0,0.0,6.0
1976,2,williams,3,561,0.0,0,9,9,22869,0.0,0.0,7.0
1976,2,brabham-alfa_romeo,204,561,0.0,0,10,10,22870,0.0,0.0,8.0
1976,2,team_lotus,32,561,0.0,0,11,11,22873,0.0,0.0,11.0
1976,2,fittipaldi,56,561,0.0,0,12,12,22871,0.0,0.0,9.0
1976,2,surtees,63,561,0.0,0,13,13,22877,0.0,0.0,0.0
1976,2,ensign,57,561,0.0,0,14,14,22878,0.0,0.0,0.0
1976,2,hesketh,64,561,0.0,0,15,15,22879,0.0,0.0,0.0
1976,2,ligier,27,561,0.0,0,16,16,22872,0.0,0.0,10.0
1976,2,brm,66,561,0.0,0,17,17,22875,0.0,0.0,13.0
1976,3,ferrari,6,562,27.0,3,1,1,22880,18.0,2.0,1.0
1976,3,alfa,51,1035,0.0,0,1,0,27463,0.0,0.0,0.0
1976,3,tyrrell,25,562,13.0,0,2,2,22881,9.0,0.0,2.0
1976,3,ferrari,6,1035,0.0,0,2,0,27464,18.0,2.0,1.0
1976,3,mclaren,1,562,9.0,0,3,3,22884,7.0,0.0,3.0
1976,3,haas,210,1035,0.0,0,3,0,27465,0.0,0.0,0.0
1976,3,shadow,58,562,4.0,0,4,4,22882,4.0,0.0,4.0
1976,3,mclaren,1,1035,0.0,0,4,0,27466,7.0,0.0,3.0
1976,3,march,37,562,3.0,0,5,5,22883,3.0,0.0,5.0
1976,3,mercedes,131,1035,0.0,0,5,0,27467,0.0,0.0,0.0
1976,3,ligier,27,562,3.0,0,6,6,22889,0.0,0.0,16.0
1976,3,racing_point,211,1035,0.0,0,6,0,27468,0.0,0.0,0.0
1976,3,penske,67,562,2.0,0,7,7,22891,2.0,0.0,6.0
1976,3,red_bull,9,1035,0.0,0,7,0,27469,0.0,0.0,0.0
1976,3,fittipaldi,56,562,1.0,0,8,8,22888,0.0,0.0,12.0
1976,3,renault,4,1035,0.0,0,8,0,27470,0.0,0.0,0.0
1976,3,parnelli,73,562,1.0,0,9,9,22893,1.0,0.0,7.0
1976,3,alpha_tauri,212,1035,0.0,0,9,0,27471,0.0,0.0,0.0
1976,3,wolf,59,562,0.0,0,10,10,22885,0.0,0.0,8.0
1976,3,williams,3,1035,0.0,0,10,0,27472,0.0,0.0,9.0
1976,3,ensign,57,562,0.0,0,11,11,22895,0.0,0.0,14.0
1976,3,brabham-alfa_romeo,204,562,0.0,0,12,12,22887,0.0,0.0,10.0
1976,3,williams,3,562,0.0,0,13,13,22886,0.0,0.0,9.0
1976,3,team_lotus,32,562,0.0,0,14,14,22890,0.0,0.0,11.0
1976,3,surtees,63,562,0.0,0,15,15,22894,0.0,0.0,13.0
1976,3,hesketh,64,562,0.0,0,16,16,22896,0.0,0.0,15.0
1976,3,brm,66,562,0.0,0,17,17,22892,0.0,0.0,17.0
1976,4,ferrari,6,563,33.0,3,1,1,22904,27.0,3.0,1.0
1976,4,ferrari,6,563,33.0,3,1,1,22904,27.0,3.0,2.0
1976,4,ferrari,6,563,33.0,3,1,1,22904,27.0,0.0,1.0
1976,4,ferrari,6,563,33.0,3,1,1,22904,27.0,0.0,2.0
1976,4,ferrari,6,563,33.0,3,1,1,22904,0.0,3.0,1.0
1976,4,ferrari,6,563,33.0,3,1,1,22904,0.0,3.0,2.0
1976,4,ferrari,6,563,33.0,3,1,1,22904,0.0,0.0,1.0
1976,4,ferrari,6,563,33.0,3,1,1,22904,0.0,0.0,2.0
1976,4,mclaren,1,563,18.0,1,2,2,22900,9.0,0.0,3.0
1976,4,mclaren,1,563,18.0,1,2,2,22900,9.0,0.0,4.0
1976,4,mclaren,1,563,18.0,1,2,2,22900,9.0,0.0,3.0
1976,4,mclaren,1,563,18.0,1,2,2,22900,9.0,0.0,4.0
1976,4,mclaren,1,563,18.0,1,2,2,22900,0.0,0.0,3.0
1976,4,mclaren,1,563,18.0,1,2,2,22900,0.0,0.0,4.0
1976,4,mclaren,1,563,18.0,1,2,2,22900,0.0,0.0,3.0
1976,4,mclaren,1,563,18.0,1,2,2,22900,0.0,0.0,4.0
1976,4,tyrrell,25,563,13.0,0,3,3,22903,13.0,0.0,2.0
1976,4,shadow,58,563,4.0,0,4,4,22902,4.0,0.0,4.0
1976,4,team_lotus,32,563,4.0,0,5,5,22906,0.0,0.0,14.0
1976,4,brabham-alfa_romeo,204,563,3.0,0,6,6,22897,0.0,0.0,12.0
1976,4,march,37,563,3.0,0,7,7,22901,3.0,0.0,5.0
1976,4,ligier,27,563,3.0,0,8,8,22911,3.0,0.0,6.0
1976,4,ensign,57,563,2.0,0,9,9,22909,0.0,0.0,11.0
1976,4,penske,67,563,2.0,0,10,10,22908,2.0,0.0,7.0
1976,4,fittipaldi,56,563,1.0,0,11,11,22910,1.0,0.0,8.0
1976,4,parnelli,73,563,1.0,0,12,12,22907,1.0,0.0,9.0
1976,4,wolf,59,563,0.0,0,13,13,22899,0.0,0.0,10.0
1976,4,surtees,63,563,0.0,0,14,14,22905,0.0,0.0,15.0
1976,4,williams,3,563,0.0,0,15,15,22898,0.0,0.0,10.0
1976,4,williams,3,563,0.0,0,15,15,22898,0.0,0.0,13.0
1976,4,williams,3,563,0.0,0,15,15,22898,0.0,0.0,10.0
1976,4,williams,3,563,0.0,0,15,15,22898,0.0,0.0,13.0
1976,4,williams,3,563,0.0,0,15,15,22898,0.0,0.0,10.0
1976,4,williams,3,563,0.0,0,15,15,22898,0.0,0.0,13.0
1976,4,williams,3,563,0.0,0,15,15,22898,0.0,0.0,10.0
1976,4,williams,3,563,0.0,0,15,15,22898,0.0,0.0,13.0
1976,4,boro,70,563,0.0,0,16,16,22912,0.0,0.0,0.0
1976,4,hesketh,64,563,0.0,0,17,17,22914,0.0,0.0,16.0
1976,4,brm,66,563,0.0,0,18,18,22913,0.0,0.0,17.0
1976,4,brabham-ford,182,563,0.0,0,19,19,22915,0.0,0.0,0.0
1976,5,ferrari,6,564,42.0,4,1,1,22923,33.0,3.0,1.0
1976,5,ferrari,6,564,42.0,4,1,1,22923,33.0,3.0,1.0
1976,5,ferrari,6,564,42.0,4,1,1,22923,33.0,3.0,1.0
1976,5,ferrari,6,564,42.0,4,1,1,22923,33.0,3.0,1.0
1976,5,ferrari,6,564,42.0,4,1,1,22923,33.0,3.0,1.0
1976,5,ferrari,6,564,42.0,4,1,1,22923,33.0,3.0,1.0
1976,5,ferrari,6,564,42.0,4,1,1,22923,33.0,3.0,1.0
1976,5,ferrari,6,564,42.0,4,1,1,22923,33.0,3.0,1.0
1976,5,mclaren,1,564,19.0,1,2,2,22919,18.0,1.0,2.0
1976,5,mclaren,1,564,19.0,1,2,2,22919,18.0,1.0,2.0
1976,5,mclaren,1,564,19.0,1,2,2,22919,18.0,1.0,2.0
1976,5,mclaren,1,564,19.0,1,2,2,22919,18.0,1.0,2.0
1976,5,mclaren,1,564,19.0,1,2,2,22919,18.0,1.0,2.0
1976,5,mclaren,1,564,19.0,1,2,2,22919,18.0,1.0,2.0
1976,5,mclaren,1,564,19.0,1,2,2,22919,18.0,1.0,2.0
1976,5,mclaren,1,564,19.0,1,2,2,22919,18.0,1.0,2.0
1976,5,tyrrell,25,564,16.0,0,3,3,22922,13.0,0.0,3.0
1976,5,ligier,27,564,7.0,0,4,4,22930,3.0,0.0,8.0
1976,5,shadow,58,564,4.0,0,5,5,22921,4.0,0.0,4.0
1976,5,team_lotus,32,564,4.0,0,6,6,22925,4.0,0.0,5.0
1976,5,brabham-alfa_romeo,204,564,3.0,0,7,7,22916,3.0,0.0,6.0
1976,5,march,37,564,3.0,0,8,8,22920,3.0,0.0,7.0
1976,5,penske,67,564,2.0,0,9,9,22927,2.0,0.0,10.0
1976,5,ensign,57,564,2.0,0,10,10,22928,2.0,0.0,9.0
1976,5,surtees,63,564,2.0,0,11,11,22924,0.0,0.0,14.0
1976,5,fittipaldi,56,564,1.0,0,12,12,22929,1.0,0.0,11.0
1976,5,parnelli,73,564,1.0,0,13,13,22926,1.0,0.0,12.0
1976,5,wolf,59,564,0.0,0,14,14,22918,0.0,0.0,13.0
1976,5,boro,70,564,0.0,0,15,15,22931,0.0,0.0,16.0
1976,5,williams,3,564,0.0,0,16,16,22917,0.0,0.0,15.0
1976,5,williams,3,564,0.0,0,16,16,22917,0.0,0.0,15.0
1976,5,williams,3,564,0.0,0,16,16,22917,0.0,0.0,15.0
1976,5,williams,3,564,0.0,0,16,16,22917,0.0,0.0,15.0
1976,5,williams,3,564,0.0,0,16,16,22917,0.0,0.0,15.0
1976,5,williams,3,564,0.0,0,16,16,22917,0.0,0.0,15.0
1976,5,williams,3,564,0.0,0,16,16,22917,0.0,0.0,15.0
1976,5,williams,3,564,0.0,0,16,16,22917,0.0,0.0,15.0
1976,5,brabham-ford,182,564,0.0,0,17,17,22932,0.0,0.0,19.0
1976,5,hesketh,64,564,0.0,0,18,18,22934,0.0,0.0,17.0
1976,5,brm,66,564,0.0,0,19,19,22933,0.0,0.0,18.0
1976,6,ferrari,6,565,51.0,5,1,1,22942,42.0,4.0,1.0
1976,6,ferrari,6,565,51.0,5,1,1,22942,42.0,4.0,1.0
1976,6,tyrrell,25,565,22.0,0,2,2,22941,16.0,0.0,3.0
1976,6,mclaren,1,565,21.0,1,3,3,22938,19.0,1.0,2.0
1976,6,mclaren,1,565,21.0,1,3,3,22938,19.0,1.0,2.0
1976,6,ligier,27,565,7.0,0,4,4,22949,7.0,0.0,4.0
1976,6,march,37,565,6.0,0,5,5,22939,3.0,0.0,8.0
1976,6,shadow,58,565,4.0,0,6,6,22940,4.0,0.0,5.0
1976,6,team_lotus,32,565,4.0,0,7,7,22944,4.0,0.0,6.0
1976,6,brabham-alfa_romeo,204,565,3.0,0,8,8,22935,3.0,0.0,7.0
1976,6,penske,67,565,2.0,0,9,9,22946,2.0,0.0,9.0
1976,6,ensign,57,565,2.0,0,10,10,22947,2.0,0.0,10.0
1976,6,surtees,63,565,2.0,0,11,11,22943,2.0,0.0,11.0
1976,6,fittipaldi,56,565,2.0,0,12,12,22948,1.0,0.0,12.0
1976,6,parnelli,73,565,1.0,0,13,13,22945,1.0,0.0,13.0
1976,6,wolf,59,565,0.0,0,14,14,22937,0.0,0.0,14.0
1976,6,boro,70,565,0.0,0,15,15,22950,0.0,0.0,15.0
1976,6,williams,3,565,0.0,0,16,16,22936,0.0,0.0,16.0
1976,6,williams,3,565,0.0,0,16,16,22936,0.0,0.0,16.0
1976,6,brabham-ford,182,565,0.0,0,17,17,22951,0.0,0.0,17.0
1976,6,hesketh,64,565,0.0,0,18,18,22953,0.0,0.0,18.0
1976,6,brm,66,565,0.0,0,19,19,22952,0.0,0.0,19.0
1976,7,ferrari,6,566,55.0,5,1,1,22961,51.0,5.0,1.0
1976,7,tyrrell,25,566,31.0,1,2,2,22960,22.0,0.0,2.0
1976,7,mclaren,1,566,23.0,1,3,3,22957,21.0,1.0,3.0
1976,7,ligier,27,566,10.0,0,4,4,22968,7.0,0.0,4.0
1976,7,march,37,566,6.0,0,5,5,22958,6.0,0.0,5.0
1976,7,shadow,58,566,4.0,0,6,6,22959,4.0,0.0,6.0
1976,7,team_lotus,32,566,4.0,0,7,7,22963,4.0,0.0,7.0
1976,7,brabham-alfa_romeo,204,566,3.0,0,8,8,22954,3.0,0.0,8.0
1976,7,penske,67,566,2.0,0,9,9,22965,2.0,0.0,9.0
1976,7,ensign,57,566,2.0,0,10,10,22966,2.0,0.0,10.0
1976,7,surtees,63,566,2.0,0,11,11,22962,2.0,0.0,11.0
1976,7,fittipaldi,56,566,2.0,0,12,12,22967,2.0,0.0,12.0
1976,7,parnelli,73,566,1.0,0,13,13,22964,1.0,0.0,13.0
1976,7,wolf,59,566,0.0,0,14,14,22956,0.0,0.0,14.0
1976,7,boro,70,566,0.0,0,15,15,22969,0.0,0.0,15.0
1976,7,williams,3,566,0.0,0,16,16,22955,0.0,0.0,16.0
1976,7,brabham-ford,182,566,0.0,0,17,17,22970,0.0,0.0,17.0
1976,7,hesketh,64,566,0.0,0,18,18,22971,0.0,0.0,18.0
1976,7,brm,66,566,0.0,0,19,19,22972,0.0,0.0,19.0
1976,8,ferrari,6,567,55.0,5,1,1,22973,55.0,5.0,1.0
1976,8,tyrrell,25,567,37.0,1,2,2,22974,31.0,1.0,2.0
1976,8,mclaren,1,567,31.0,2,3,3,22977,23.0,1.0,3.0
1976,8,ligier,27,567,10.0,0,4,4,22982,10.0,0.0,4.0
1976,8,penske,67,567,6.0,0,5,5,22984,2.0,0.0,9.0
1976,8,team_lotus,32,567,6.0,0,6,6,22983,4.0,0.0,7.0
1976,8,brabham-alfa_romeo,204,567,6.0,0,7,7,22980,3.0,0.0,8.0
1976,8,march,37,567,6.0,0,8,8,22976,6.0,0.0,5.0
1976,8,shadow,58,567,4.0,0,9,9,22975,4.0,0.0,6.0
1976,8,ensign,57,567,2.0,0,10,10,22988,2.0,0.0,10.0
1976,8,surtees,63,567,2.0,0,11,11,22987,2.0,0.0,11.0
1976,8,fittipaldi,56,567,2.0,0,12,12,22981,2.0,0.0,12.0
1976,8,parnelli,73,567,1.0,0,13,13,22986,1.0,0.0,13.0
1976,8,wolf,59,567,0.0,0,14,14,22978,0.0,0.0,14.0
1976,8,boro,70,567,0.0,0,15,15,22990,0.0,0.0,15.0
1976,8,williams,3,567,0.0,0,16,16,22979,0.0,0.0,16.0
1976,8,brabham-ford,182,567,0.0,0,17,17,22991,0.0,0.0,17.0
1976,8,hesketh,64,567,0.0,0,18,18,22989,0.0,0.0,18.0
1976,8,brm,66,567,0.0,0,19,19,22985,0.0,0.0,19.0
1976,9,ferrari,6,568,64.0,6,1,1,22992,55.0,5.0,1.0
1976,9,tyrrell,25,568,43.0,1,2,2,22993,37.0,1.0,2.0
1976,9,mclaren,1,568,31.0,2,3,3,22996,31.0,2.0,3.0
1976,9,penske,67,568,10.0,0,4,4,23003,6.0,0.0,5.0
1976,9,ligier,27,568,10.0,0,5,5,23001,10.0,0.0,4.0
1976,9,shadow,58,568,7.0,0,6,6,22994,4.0,0.0,9.0
1976,9,team_lotus,32,568,6.0,0,7,7,23002,6.0,0.0,6.0
1976,9,brabham-alfa_romeo,204,568,6.0,0,8,8,22999,6.0,0.0,7.0
1976,9,march,37,568,6.0,0,9,9,22995,6.0,0.0,8.0
